olymping-wrestling-results-,event_title,slug_game,participant_type,medal_type,athletes,rank_equal,rank_position,country_name,country_code,country_3_letter_code,athlete_url,athlete_full_name,value_unit,value_type
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,BRONZE,,TRUE,3,Hungary,HU,HUN,https://olympics.com/en/athletes/gabor-hatos,Gabor HATOS,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,BRONZE,,TRUE,3,Russian Federation,RU,RUS,https://olympics.com/en/athletes/denis-tsargush,Denis TSARGUSH,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,5,Canada,CA,CAN,https://olympics.com/en/athletes/matthew-judah-gentry,Matthew Judah GENTRY,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,6,Georgia,GE,GEO,https://olympics.com/en/athletes/davit-khutsishvili,Davit KHUTSISHVILI,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,7,Guinea-Bissau,GW,GBS,https://olympics.com/en/athletes/augusto-midana,Augusto MIDANA,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,8,Azerbaijan,AZ,AZE,,Əşrəf Əliyev,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,9,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/abdulkhakim-shapiyev,Abdulkhakim SHAPIYEV,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,10,Tunisia,TN,TUN,https://olympics.com/en/athletes/bilel-ouechtati,Bilel OUECHTATI,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,11,Venezuela,VE,VEN,https://olympics.com/en/athletes/ricardo-antonio-roberty-moreno,Ricardo Antonio ROBERTY MORENO,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,12,Mongolia,MN,MGL,,Önörbat Purevjavyn,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,13,India,IN,IND,https://olympics.com/en/athletes/narsingh-pancham-yadav,Narsingh Pancham YADAV,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,14,Bulgaria,BG,BUL,https://olympics.com/en/athletes/kiril-stoychev-terziev,Kiril Stoychev TERZIEV,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,15,Japan,JP,JPN,https://olympics.com/en/athletes/sohsuke-takatani,Sohsuke TAKATANI,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,TRUE,16,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/chongyao-zhang,Chongyao ZHANG,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,TRUE,16,Greece,GR,GRE,https://olympics.com/en/athletes/olegk-motsalin,Olegk MOTSALIN,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,18,Puerto Rico,PR,PUR,https://olympics.com/en/athletes/francisco-de-pomes-soler,Francisco DE POMES SOLER,,
Freestyle Wrestling,Freestyle 74 kg men,london-2012,Athlete,,,,DSQ,Uzbekistan,UZ,UZB,https://olympics.com/en/athletes/soslan-tigiev,Soslan TIGIEV,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,GOLD,,,1,Japan,JP,JPN,https://olympics.com/en/athletes/hitomi-obara,Hitomi OBARA,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,SILVER,,,2,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/mariya-stadnik,Mariya STADNIK,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,BRONZE,,TRUE,3,Canada,CA,CAN,https://olympics.com/en/athletes/carol-huynh,Carol HUYNH,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,BRONZE,,TRUE,3,United States of America,US,USA,https://olympics.com/en/athletes/clarissa-kyoko-mei-ling-chun,Clarissa Kyoko Mei Ling CHUN,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,TRUE,5,Ukraine,UA,UKR,https://olympics.com/en/athletes/iryna-shtanhyeyeva,Iryna SHTANHYEYEVA,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,TRUE,5,Senegal,SN,SEN,https://olympics.com/en/athletes/isabelle-sambou,Isabelle SAMBOU,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,7,Poland,PL,POL,https://olympics.com/en/athletes/iwona-nina-matkowska,Iwona Nina MATKOWSKA,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,8,Belarus,BY,BLR,,Vanessa Kolodinskaya,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,9,Mongolia,MN,MGL,https://olympics.com/en/athletes/otgontsetseg-davaasukh,Otgontsetseg DAVAASUKH,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,10,Vietnam,VN,VIE,https://olympics.com/en/athletes/thi-lua-nguyen,Thi Lua NGUYEN,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,TRUE,11,Colombia,CO,COL,https://olympics.com/en/athletes/carolina-castillo-hidalgo,Carolina CASTILLO HIDALGO,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,TRUE,11,Germany,DE,GER,https://olympics.com/en/athletes/alexandra-engelhardt,Alexandra ENGELHARDT,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,13,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/hyungjoo-kim,Hyungjoo KIM,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,14,Tunisia,TN,TUN,https://olympics.com/en/athletes/maroi-mezien,Maroi MEZIEN,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,15,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/zhuldyz-eshimova,Zhuldyz ESHIMOVA,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,16,Venezuela,VE,VEN,https://olympics.com/en/athletes/mayelis-caripa,Mayelis CARIPA,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,17,Argentina,AR,ARG,https://olympics.com/en/athletes/patricia-alejandra-bermudez,Patricia Alejandra BERMUDEZ,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,18,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/shasha-zhao,Shasha ZHAO,,
Freestyle Wrestling,Freestyle 48 kg women,london-2012,Athlete,,,,19,Ivory Coast,CI,CIV,,Rosalie Bénié Tano,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,GOLD,,,1,Japan,JP,JPN,https://olympics.com/en/athletes/saori-yoshida,Saori YOSHIDA,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,SILVER,,,2,Canada,CA,CAN,https://olympics.com/en/athletes/tonya-lynn-verbeek,Tonya Lynn VERBEEK,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,BRONZE,,TRUE,3,Colombia,CO,COL,https://olympics.com/en/athletes/jackeline-renteria-castillo,Jackeline RENTERIA CASTILLO,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,BRONZE,,TRUE,3,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/yuliya-ratkevich,Yuliya RATKEVICH,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,TRUE,5,Russian Federation,RU,RUS,,Valeriya Zholobova-Koblova,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,TRUE,5,Ukraine,UA,UKR,https://olympics.com/en/athletes/tetyana-lazareva,Tetyana LAZAREVA,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,7,Sweden,SE,SWE,https://olympics.com/en/athletes/sofia-magdalena-mattsson,Sofia Magdalena MATTSSON,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,8,Tunisia,TN,TUN,https://olympics.com/en/athletes/marwa-amri,Marwa AMRI,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,9,Ecuador,EC,ECU,https://olympics.com/en/athletes/lissette-alexandra-antes-castillo,Lissette Alexandra ANTES CASTILLO,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,10,Democratic People's Republic of Korea,KP,PRK,https://olympics.com/en/athletes/han-1,Soojin HAN,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,11,Great Britain,GB,GBR,https://olympics.com/en/athletes/olga-butkevych,Olga BUTKEVYCH,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,12,Brazil,BR,BRA,https://olympics.com/en/athletes/joice-souza-da-silva,Joice SOUZA DA SILVA,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,13,India,IN,IND,https://olympics.com/en/athletes/geeta-geeta,Geeta GEETA,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,14,Republic of Korea,KR,KOR,,Ji-Eun Eom,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,15,Greece,GR,GRE,https://olympics.com/en/athletes/maria-prevolaraki,Maria PREVOLARAKI,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,16,Egypt,EG,EGY,https://olympics.com/en/athletes/rabab-eid-sayed-awad,Rabab Eid Sayed AWAD,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,TRUE,17,United States of America,US,USA,https://olympics.com/en/athletes/kelsey-campbell,Kelsey CAMPBELL,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,TRUE,17,Mongolia,MN,MGL,https://olympics.com/en/athletes/byambatseren-sundev,Byambatseren SUNDEV,,
Freestyle Wrestling,Freestyle 55 kg women,london-2012,Athlete,,,,19,Venezuela,VE,VEN,https://olympics.com/en/athletes/marcia-yuleisi-andrades-mendoza,Marcia Yuleisi ANDRADES MENDOZA,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,GOLD,,,1,Azerbaijan,AZ,AZE,,Toğrul Əsgərov,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,SILVER,,,2,Russian Federation,RU,RUS,https://olympics.com/en/athletes/besik-kudukhov,Besik KUDUKHOV,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,BRONZE,,TRUE,3,India,IN,IND,https://olympics.com/en/athletes/yogeshwar-dutt,Yogeshwar DUTT,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,BRONZE,,TRUE,3,United States of America,US,USA,https://olympics.com/en/athletes/coleman-scott,Coleman SCOTT,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,TRUE,5,Japan,JP,JPN,https://olympics.com/en/athletes/kenichi-yumoto,Kenichi YUMOTO,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,TRUE,5,Democratic People's Republic of Korea,KP,PRK,https://olympics.com/en/athletes/jong-myong-ri,Jong Myong RI,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,7,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/masoud-mahmoud-esmaeilpoorjouybari,Masoud Mahmoud ESMAEILPOORJOUYBARI,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,8,Egypt,EG,EGY,https://olympics.com/en/athletes/hassan-madani,Hassan MADANI,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,9,Georgia,GE,GEO,https://olympics.com/en/athletes/malkhaz-zarkua,Malkhaz ZARKUA,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,10,Germany,DE,GER,https://olympics.com/en/athletes/tim-schleicher,Tim SCHLEICHER,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,11,France,FR,FRA,https://olympics.com/en/athletes/didier-pais,Didier PAIS,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,12,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/dauren-zhumagazyyev,Dauren ZHUMAGAZYYEV,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,13,Bulgaria,BG,BUL,https://olympics.com/en/athletes/anatolie-ilarionovitch-guidea,Anatolie Ilarionovitch GUIDEA,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,14,Cuba,CU,CUB,https://olympics.com/en/athletes/yowlys-bonne-rodriguez,Yowlys BONNE RODRIGUEZ,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,15,Puerto Rico,PR,PUR,https://olympics.com/en/athletes/franklin-gomez,Franklin GOMEZ,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,16,Mexico,MX,MEX,https://olympics.com/en/athletes/guillermo-torres-cervantes,Guillermo TORRES CERVANTES,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,17,Ukraine,UA,UKR,https://olympics.com/en/athletes/vasyl-fedoryshyn,Vasyl FEDORYSHYN,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,18,Republic of Korea,KR,KOR,,Seung-Cheol Lee,,
Freestyle Wrestling,Freestyle 60 kg men,london-2012,Athlete,,,,19,Australia,AU,AUS,https://olympics.com/en/athletes/farzad-tarash,Farzad TARASH,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/jacob-stephen-varner,Jacob Stephen VARNER,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,SILVER,,,2,Ukraine,UA,UKR,https://olympics.com/en/athletes/valerii-andriitsev,Valerii ANDRIITSEV,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,BRONZE,,TRUE,3,Azerbaijan,AZ,AZE,,Xetaq Qazyumov,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,BRONZE,,TRUE,3,Georgia,GE,GEO,https://olympics.com/en/athletes/george-gogshelidze,George GOGSHELIDZE,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,TRUE,5,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/reza-mohammad-ali-yazdani,Reza Mohammad Ali YAZDANI,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,TRUE,5,Uzbekistan,UZ,UZB,https://olympics.com/en/athletes/kurban-kurbanov,Kurban KURBANOV,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,7,Kyrgyzstan,KG,KGZ,https://olympics.com/en/athletes/magomed-musaev,Magomed MUSAEV,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,8,Japan,JP,JPN,https://olympics.com/en/athletes/takao-isokawa,Takao ISOKAWA,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,9,Russian Federation,RU,RUS,https://olympics.com/en/athletes/abdusalam-gadisov,Abdusalam GADISOV,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,10,Canada,CA,CAN,https://olympics.com/en/athletes/khetag-pliev,Khetag PLIEV,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,11,Republic of Moldova,MD,MDA,https://olympics.com/en/athletes/nicolai-ceban,Nicolai CEBAN,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,12,Tajikistan,TJ,TJK,https://olympics.com/en/athletes/rustam-iskandari,Rustam ISKANDARI,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,13,Cuba,CU,CUB,https://olympics.com/en/athletes/javier-cortina-lacerra,Javier CORTINA LACERRA,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,TRUE,14,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/taimuraz-tigiyev,Taimuraz TIGIYEV,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,TRUE,14,Nigeria,NG,NGR,https://olympics.com/en/athletes/sinivie-boltic,Sinivie BOLTIC,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,16,Turkey,TR,TUR,https://olympics.com/en/athletes/serhat-balci,Serhat BALCI,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,17,Belarus,BY,BLR,https://olympics.com/en/athletes/ruslan-sheikhau,Ruslan SHEIKHAU,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,DNS,American Samoa,AS,ASA,https://olympics.com/en/athletes/nathaniel-tuamoheloa,Nathaniel TUAMOHELOA,,
Freestyle Wrestling,Freestyle 96 kg men,london-2012,Athlete,,,,DNS,Egypt,EG,EGY,https://olympics.com/en/athletes/saleh-emara,Saleh EMARA,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,GOLD,,,1,United States of America,US,USA,https://olympics.com/en/athletes/henry-cejudo,Henry CEJUDO,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,SILVER,,,2,Japan,JP,JPN,https://olympics.com/en/athletes/tomohiro-matsunaga,Tomohiro MATSUNAGA,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Bulgaria,BG,BUL,https://olympics.com/en/athletes/radoslav-marinov-velikov,Radoslav Marinov VELIKOV,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Russian Federation,RU,RUS,https://olympics.com/en/athletes/besik-kudukhov,Besik KUDUKHOV,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,TRUE,5,Azerbaijan,AZ,AZE,,Namiq Sevdiyev,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,TRUE,5,Uzbekistan,UZ,UZB,https://olympics.com/en/athletes/dilshod-mansurov,Dilshod MANSUROV,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,7,Belarus,BY,BLR,https://olympics.com/en/athletes/rizvan-gadzhiev,Rizvan GADZHIEV,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,8,Georgia,GE,GEO,https://olympics.com/en/athletes/besarion-gochashvili,Besarion GOCHASHVILI,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,9,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/hyo-sub-kim,Hyo-Sub KIM,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,10,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/abbas-dabbaghi-souraki,Abbas DABBAGHI SOURAKI,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,11,Turkey,TR,TUR,https://olympics.com/en/athletes/sezer-akgul,Sezer AKGUL,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,12,Democratic People's Republic of Korea,KP,PRK,https://olympics.com/en/athletes/kyong-il-yang,Kyong Il YANG,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,13,Spain,ES,ESP,https://olympics.com/en/athletes/francisco-jav-sanchez,Francisco Jav. SANCHEZ,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,14,Colombia,CO,COL,https://olympics.com/en/athletes/fredy-serrano,Fredy SERRANO,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,15,Senegal,SN,SEN,https://olympics.com/en/athletes/adama-diatta,Adama DIATTA,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,TRUE,16,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/zhassulan-mukhtarbekuly,Zhassulan MUKHTARBEKULY,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,TRUE,16,Mongolia,MN,MGL,https://olympics.com/en/athletes/naranbaatar-bayaraa,Naranbaatar BAYARAA,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,18,Romania,RO,ROU,https://olympics.com/en/athletes/petru-toarca,Petru TOARCA,,
Freestyle Wrestling,"Featherweight, Freestyle (≤55 kilograms) Men",beijing-2008,Athlete,,,,19,Cuba,CU,CUB,https://olympics.com/en/athletes/maikel-perez,Maikel PEREZ,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,GOLD,,,1,Russian Federation,RU,RUS,https://olympics.com/en/athletes/bakhtiyar-akhmedov,Bakhtiyar AKHMEDOV,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,SILVER,,,2,Slovakia,SK,SVK,https://olympics.com/en/athletes/david-musulbes,David MUSULBES,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/marid-mutalimov,Marid MUTALIMOV,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,BRONZE,,TRUE,3,Cuba,CU,CUB,https://olympics.com/en/athletes/disney-rodriguez,Disney RODRIGUEZ,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,5,Islamic Republic of Iran,IR,IRI,https://olympics.com/en/athletes/fardin-masoumi-valadi,Fardin MASOUMI VALADI,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,6,United States of America,US,USA,https://olympics.com/en/athletes/steve-mocco,Steve MOCCO,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,7,Hungary,HU,HUN,https://olympics.com/en/athletes/otto-aubeli,Otto AUBELI,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,8,Turkey,TR,TUR,,Aydın Polatçı,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,9,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/lei-liang,Lei LIANG,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,10,Ukraine,UA,UKR,https://olympics.com/en/athletes/ivan-ishchenko,Ivan ISHCHENKO,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,11,Poland,PL,POL,https://olympics.com/en/athletes/bartlomiej-bartnicki,Bartlomiej BARTNICKI,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,12,Bulgaria,BG,BUL,https://olympics.com/en/athletes/bozhidar-boyadzhiev,Bozhidar BOYADZHIEV,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,13,Azerbaijan,AZ,AZE,https://olympics.com/en/athletes/ali-isayev,Ali ISAYEV,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,14,Republic of Korea,KR,KOR,https://olympics.com/en/athletes/jae-gang-kim,Jae-Gang KIM,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,15,Palau,PW,PLW,https://olympics.com/en/athletes/florian-skilang-temengil,Florian Skilang TEMENGIL,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,16,India,IN,IND,https://olympics.com/en/athletes/rajiv-tomer,Rajiv TOMER,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,17,Nigeria,NG,NGR,https://olympics.com/en/athletes/wilson-seiwari,Wilson SEIWARI,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,18,Romania,RO,ROU,https://olympics.com/en/athletes/rares-daniel-chintoan,Rares Daniel CHINTOAN,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,19,Mexico,MX,MEX,https://olympics.com/en/athletes/lawrence-langowski,Lawrence LANGOWSKI,,
Freestyle Wrestling,"Super-Heavyweight, Freestyle (≤120 kilograms) Men",beijing-2008,Athlete,,,,DSQ,Uzbekistan,UZ,UZB,https://olympics.com/en/athletes/artur-taymazov,Artur TAYMAZOV,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,GOLD,,,1,Japan,JP,JPN,https://olympics.com/en/athletes/kaori-icho,Kaori ICHO,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,SILVER,,,2,Russian Federation,RU,RUS,https://olympics.com/en/athletes/alena-kartashova,Alena KARTASHOVA,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,BRONZE,,TRUE,3,Kazakhstan,KZ,KAZ,https://olympics.com/en/athletes/yelena-shalygina,Yelena SHALYGINA,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,BRONZE,,TRUE,3,United States of America,US,USA,https://olympics.com/en/athletes/randi-miller,Randi MILLER,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,TRUE,5,France,FR,FRA,https://olympics.com/en/athletes/lise-legrand,Lise LEGRAND,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,TRUE,5,Canada,CA,CAN,https://olympics.com/en/athletes/martine-dugrenier,Martine DUGRENIER,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,,7,Bulgaria,BG,BUL,https://olympics.com/en/athletes/elina-vaseva,Elina VASEVA,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,,8,Poland,PL,POL,https://olympics.com/en/athletes/monika-ewa-michalik,Monika Ewa MICHALIK,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,,9,People's Republic of China,CN,CHN,https://olympics.com/en/athletes/haiyan-xu,Haiyan XU,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,,10,Mongolia,MN,MGL,https://olympics.com/en/athletes/odonchimeg-badrakh,Odonchimeg BADRAKH,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,,11,Ukraine,UA,UKR,https://olympics.com/en/athletes/yuliya-ostapchuk,Yuliya OSTAPCHUK,,
Freestyle Wrestling,"Middleweight, Freestyle (≤63 kilograms) Women",beijing-2008,Athlete,,,,12,Belarus,BY,BLR,https://olympics.com/en/athletes/volha-khilko,Volha KHILKO,,
